url,review_text,star
https://www.amazon.co.jp/product-reviews/4167914115,"ニッポン放送買収時の会見で「お金儲けは悪いことでしょうか」と問いかけた村上氏の発言を
覚えている方も多いはず。

「生涯投資家」を読むと上場の意義として
・株式の流動性を確保できる
・直接金融で資金調達できる

メリットが有り、これ以外のケースでは非上場を勧めるという考え方が、貫かれています。
投資に関係ない我々一般市民は 極端な話上場とは「カッコいいから」ということに
尽きるのではないでしょうか。

同氏は通産省の官僚として、アメリカをモデルにROEをベースとした「上場企業のあるべき姿」を法律化し
また、退官後はマーケットでのプレイヤーとして「株式市場のあるべき姿」を追求しました。

「お金儲けは悪いことでしょうか」という問いの答えは簡単です。「市場経済ではお金儲けが」究極の目的です。

しかしそこにライブドアの堀江氏が思わぬ形で乱入し、結果として予期せぬインサイダー取引で
逮捕されてしまった経緯が書かれています。

あくまで「べき論」を通す同氏の問いかけは間違ってはいなかったが、
人生の「上り坂・下り坂・まさか」に巻き込まれて、やむなく日本の株式市場から撤退したということなのでしょう。

日常生活をしているだけでは伺い知れない上場のあり方、また投資の世界を垣間見ることのできる良書です。

追記：
本誌では村上氏があたかも「ホリエモンの乱入により、人生が狂わされた」ような書き方をしていますが
当のホリエモンいわく「晩節を汚した村上氏が失地回復をしているだけ」とのことです。

曰く「B面は金の亡者である」と。

どちらも正解なのでしょう。
知りうる範囲では道理はどうであれ「ハイエナのような投資」をしていたことは疑いのない
事実であるとともに志を持った「有能な投資家であった」こともまた事実であります。
人物の評価というものは、多面的に行わなければならないと思いました。",4.0
https://www.amazon.co.jp/product-reviews/4167914115,"本書で村上氏は、「コーポレートガバナンスとその浸透による資金循環の促進こそが、経済成長を促す策だ。」
と述べている。
まさしくそのとうりである。
「日本は資本主義国家ではない。日本人は、所有権というものがわかってない。」
とは、小室直樹博士の指摘されているところであるが、
村上氏は、資本主義というものをよく理解し、投資家としての豊富な経験から、
企業の在り方、投資家の役割を本書において、分かり易く教えてくれています。
村上氏にハゲタカのイメージを持っていた人も変わると思います。",5.0
https://www.amazon.co.jp/product-reviews/4167914115,趣味で株投資を嗜んでいる私にとって上場会社のあり方やTOB、投資家のあり方などなど非常に勉強になりましたが、それ以上に、村上世彰がとてもしっかりした信念の持ち主であること、そして彼の生き方の大きな感銘を受けてしまいました。これまで会社の上層部と投資家でどのような議論がされているのかは全く想像できませんでしたが、あるべき姿のようなイメージは湧くようになりました。,5.0
https://www.amazon.co.jp/product-reviews/4167914115,"村上ファンドって金儲けにガメツくて、外からあれこれ口出した上に、企業の溜め込んだ内部留保(貯金)を吐き出させにかかってるのかなって思ってました。

だけど、投資家が事業に対してある程度口出しする事が、企業の不正を監視し、事業の成長を助ける役割がある(コーポレート・ガバナンス)って事と、適度に投資家にリターンを返して、投資家が次の投資先に投資する事で、お金が適切に循環するんですね。

村上世彰氏は、官僚として働いていた時代にコーポレート・ガバナンスを研究し、これを日本に浸透させる事が日本経済の発展に必要と認識するのですが、自ら資金を集めてファンドを運営させる行動力がすごいですね。",5.0
https://www.amazon.co.jp/product-reviews/4167914115,"当時中学生だった私にとって連日ニュースで取り上げられるこのギョロ目の男は、世の多くの市民の仮想敵という虚像を植え付けられた「明確に悪いヤツの見本」だった。
会社員となり、また弱小個人投資家となった今、あのギョロ目の村上という男はそんなに悪いヤツだったのかという疑問がふと沸き起こり、この本を手に取るに至った。
この本を読んでみて、彼が世の多くの市民の仮想敵と祭り上げられていた点についての誤解は解け、またファンドマネジャーとしてあるべき姿以上の思いを持った稀有な投資家であるということを理解した。これは会社員かつ弱小ながら個人投資家というマインドを持った私に十分に衝撃のものだった。
日本株がなぜ米国株に劣るリターンしか生み出さないのか、日本市場はなぜ外資が跋扈しボラティリティで個人投資家を狩る姿に甘んじているのか。この本は村上氏の自伝などにとどまるものではなく、我々個人投資家の漠然と抱いているこの疑問に対する答えでもあった。
そしてあのギョロ目の男は、その課題を解決とまではいかなくとも、少なくとも今より良くできた、日本市場を株式市場の本来あるべき姿に変えることのできたはずの、数少ない逸材であったことも理解した。
全体主義のこの国で、異分子たる彼がこの世界から巨悪像を負わされ、そして干されてしまったことを、大変残念に思う。",5.0
https://www.amazon.co.jp/product-reviews/4167914115,"なぜ同業界に興味を持ったのか、またどうしてファンド運営をしているのか、村上氏の生い立ち、半生が語られており興味深い。
日本と外国における株主のあり方の違いやコーポレートガバナンス軽視のマーケットを変えたい熱い情熱が村上氏を突き動かしている。

会社の価値に対して株価は適正か。
総資産に対する低い株式の評価。対策は、成長分野への投資、将来にわたって明確な事業戦略はあるのか、M&Aによる投資戦略、自己株式取得、適正配当は行なっているのか。
諸外国のように株主を意識した投資戦略により、日本の低水準なROEやPERを改善していく。

株の知識のない私でも勉強しながら楽しく読み進めることができた",3.0
https://www.amazon.co.jp/product-reviews/4167914115,"ライブドア事件などで日本を騒がせた村上世彰氏が追求したもの、それは恐らく、株主資本主義というルールの徹底だと思います。本書で彼は「私は大学で法律を学んで役所に勤めた人間だから、ルールを遵守する世の中であってほしいと考えている。資本主義のルールを守らなければ国の経済はよくならないし、経営のルールであるコーポレート・ガバナンスを守らなければ企業は存続する意味がない。しかし日本の社会では、違う実態がうごめいていた。そこを私は正し、日本の社会を変えたかった。」と述べており、特に日本におけるコーポレート・ガバナンスの不在を問題視していました。

彼の行動原理には、①資本主義は社会に資する、②株式会社は株主のものであり、株式会社の経営にはコーポレート・ガバナンスが求められる、③投資家がルールの範囲内で投資しリターンを追求するべきである、という3つの前提があると思います。これらは一見当たり前のことですが、彼はあまりにルールに忠実な行動を続けた結果、様々な経営者・マスコミを敵に回し、結果としてインサイダー容疑での逮捕に繋がってしまいます。

彼の投資が実際にインサイダー取引だったかどうかは私には判断できませんが、少なくとも彼が主張したコーポレート・ガバナンスの必要性は、株式市場のいち参加者として私も日々痛感しています。日本の株式市場は、あまりにもステークホルダー(株主、債権者、従業員、経営者、取引先、政府など)のバランスが悪く、その結果日本の投資活動と資金循環が機能不全に陥っており、それが日本の経済停滞を招いていると考えています。しかし近年、伊藤レポートの登場やアクティビストの活動の活発化とともに、少しずつ日本で受け入れられ始めていると感じています。伊藤忠商事によるデサントに対する敵対的TOBが成功したり、LIXILでは瀬戸氏の株主提案が通るなど、日本でも少しずつ株主資本主義が浸透している印象です。今、日本社会がようやく彼の理念に追いついたということでしょう。",5.0
https://www.amazon.co.jp/product-reviews/4167914115,"素人ながら、２００６年のインサイダー容疑はかなり強引なでっちあげだな、と感じていました。少し知識のある人ならそんなことは容易に見て取れるでしょう。事実、まわりでテレビを見て批判している人たちは世の中の様々なことに無知な方々ばかりでした。マスコミがいいように切り取っていることぐらい分かりそうなものですが、世論の大勢はそうではないことぐらい彼らはよく理解していますね。人々の感情をあおり、冷静な判断を鈍らせる怖さを知った事件でした。
さて、本の内容はコーポレートガバナンスを軸に、村上氏が考えていることが整理されていてわかりやすかったです。私は田舎で有限会社を経営する立場にありますが、数年前テクノロジー系の株式総会に出席し、質問する機会を得ました。その返答への理路整然とした内容、語り口調、現段階で考えられるリスクなどを聞き、非常に感銘を受けたことがありました。自社でもスタッフに対して、会社の内情や経営方針などを説明することはあるが、あのような場で群衆を納得させるスキルには圧倒されました。あの時感じた株式公開された会社経営者の責務を自分でも背負い、ステークホルダーに還元できる能力を磨こうと改めて思いました。道のりはまだまだ険しそうですが、背中を押されました。ありがとうございました。",5.0
https://www.amazon.co.jp/product-reviews/4167914115,"あの村上氏の著書となると穿った見方をどれだけでも出来てしまうが、その穿った見方だけで本書を判断すると余りにも勿体ないように思います。

「投資家と経営者では必要な能力が全く違う。私はこれまでの経験から人々をマネジメントしたり日々の事業を運営するのは苦手だという自覚がある」
という一文には規模は全く違う事ながらも同じ内容の判断を私自身に対してしているのでとても共感できました。

期待値をもとにした投資スタイルの解説の項はとてもシンプルで分かりやすかったですね。
期待値と勝率は別の概念、というのは投資の真髄だろうと思います。
どれだけ勝率が低くても期待値が高ければ投資対象として判断する、というスタイルは好きですね。
この期待値による判断によれば宝くじも公営ギャンブルもすべて期待値は1.0未満なので手は出さない、とあるのは面白かったです。
さらに、IRRを重視するのも本書の核心への序章としては一貫性を保つことができていていいですね。
短期投資と長期投資を分ける意味などない、という一文もグッときました。

「アメリカの企業では手元に積みあがってきた資金や投資されない資金はM＆Aを含めた事業投資を行うなど企業価値を高めるため積極的に使われる。使い道がなければ株主に還元し、また必要になったら市場から調達する、という流れが当たり前にできている」
この部分こそが本書の核心でしょう。
内部留保を積み上げて株主にも社員にも還元せずただ資金を循環させずに滞留させていることがどれほど日本経済の発展を妨げているかがアメリカ市場との規模変遷比較でよくわかります。

大手メディアが当たり前のように日本経済を家計で例えるようなレベルではなかなか金融リテラシーの向上も望みづらいでしょうが、せめて内部留保で滞留している数兆円もの現金が一旦株主や社員やMBO等で市場に流れてさえ行けばそれだけでも圧倒的なインパクトがあることを上場企業の経営者は分かっていて欲しいです。

読み物としても十分読み応えのある内容です。",5.0
https://www.amazon.co.jp/product-reviews/4167914115,こういうことを考えていたんですね。驚きました。もっと早く読めばよかった。,5.0
