url,review_text,star
https://www.amazon.co.jp/product-reviews/4834748073,"目新しいものはないように感じました。
手芸の本はたくさん出回っているので仕方ないのかもしれませんが
大半はどこかで見たことのあるものを少しアレンジしたようなものでした。
17のミニバッグは「こんなこと誰も考えなかった」と書いてありましたが
散々出回っているニューム口金を持ち手にしたバッグをワイヤー口金に変えただけでした。",2.0
https://www.amazon.co.jp/product-reviews/4834748073,"写真説明なので分かりやすくて面白いです。QRコードで動画も見れる画期的な手芸本です。
また、この本の作品は商用可能なので販売もできます。
凄い本です。",5.0
https://www.amazon.co.jp/product-reviews/4834748073,"裁縫の本は買うものの、説明を見ただけではよくわからない初心者向けにすごく優しい本です。
型紙も重なってないので、書き写しやすいー！
とにかくこの本のポイントは作り方がYouTubeで見られることだと思う。
こういう本がもっと増えて欲しい。
全部このタイプになってほしい。動画付き。
説明は読んでもいまいちわからない、でも動画ならするする見られる、私のような人向けです。
評価がいまいちだったので、どうなのかなーと思って購入したんですが、私が買った本の中ではこれが一番おすすめです。
お洒落なバッグやポーチ作りの本も何冊か持ってるけど、これが一番作りたい！　作れるかも！ってなったので。
紹介されてる小物もどれも可愛いです。",5.0
https://www.amazon.co.jp/product-reviews/4834748073,"裁縫、ミシン初心者です。
本の内容だけではさっぱりわかりませんがQRコードでYouTubeがみれるので
助かります。
でもやっぱり初心者には
難しいかな…

そしてある程度経験ある方なら
物足らないと思います。

著作権が多い中
商用利用可でフリマアプリとかで
利用できるのはありがたいですね♪

私は初心者すぎますので
頑張って慣れるように
精進します～(；＾o＾)",3.0
https://www.amazon.co.jp/product-reviews/4834748073,"ん〜…今はいろんな本が出てるしハンドメイドする方なら誰でも考えられる物ばかりで、コレはすごい!みたいな目新しいのがないので残念な本でした。
handmadeは1枚布でティッシュケースさえ作れて考えれば応用で何にでも形作れるので折り紙と同じだし。人気なんとかとかで踊らせすぎ。全部、有名なブロガーさんのアイデアになってしまうのか?海外の方でも昔から作ってる方もいるし他で作ってる方もいるだろうし可哀想になる（笑）",1.0
https://www.amazon.co.jp/product-reviews/4834748073,話題になってるとのことで立ち読みせず通販しました。作品は他でもよく見かけるものばかりで目新しさありません。作品数も少ないです。作りたいものもなく材料も手元にないものが多くわざわざ買って作ろうとはおもわずです。動画もある程度作り方がわかる方はわざわざ見るものではないです。値段の割にがっかりtです。立ち読みしてから購入おすすめします,1.0
https://www.amazon.co.jp/product-reviews/4834748073,作り方を動画で見ることができるというのはこれまでにないものでは…ただ初心者でも簡単に作れるように書いてありますが完璧に仕上げるにはそれなりに経験値がないとむつかしいかもしれません。,4.0
https://www.amazon.co.jp/product-reviews/4834748073,"商用利用できるものを探していて、こちらを見つけました。
デザインが可愛く、また写真が多いのでわかりやすいです。
縫い代の説明がわかりにくかったのですが、問い合わせたら、わかりやすく説明してもらえました。
ただ、接着芯の説明が商品名で、どのくらいの厚さ固さのものが良いのかかわりにくいです。自分の感覚で作りました。
難易度があるので、ふだん作りなれていない方でも作れると思いました。
とても良い本でした。",5.0
https://www.amazon.co.jp/product-reviews/4834748073,それぞれのデザインがカワイイのもさることながら、初心者にも作リたくなる〜、作ることができる〜作品ばかりです💚布と布の合わせ方もとても参考になります!!!♥,5.0
https://www.amazon.co.jp/product-reviews/4834748073,情報の多い現在、これほど楽しく作品を見ていけた本はありません。今後もこーゆー心ときめく本をたのしみなしています。,5.0
https://www.amazon.co.jp/product-reviews/4834748073/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2,"動画が見れるのはいいですが　基本私は型紙なしで作れる小物がいいです
いちいち型紙を移すのがめんどくさいです
なので某サイトで売りました",1.0
https://www.amazon.co.jp/product-reviews/4834748073/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2,私には少し難しい内容でした。この作者さんは、販売可とのこと。上手に作れるようになったら、ネット販売できるかも。,5.0
https://www.amazon.co.jp/product-reviews/4834748073/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2,どれも作ってみたいものばかりで、制覇された方を目指して、私も頑張っています。動画が見られるのが一番の決め手です。,5.0
https://www.amazon.co.jp/product-reviews/4834748073/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2,自分がもっているネットで購入した生地が、作品例に使用されていてビックリ。生地の良さが上手く引き出されていて、素敵だなと思いました。思わず、作りたい作品と同じ生地を購入してしまいました。作り方も、私のような素人でも解りやすくていねいに書かれています。,5.0
https://www.amazon.co.jp/product-reviews/4834748073/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2,"作り方が丁寧に載っています。
初心者では難しいけど、一つ一つの作品が凝っていて良いです。",5.0
https://www.amazon.co.jp/product-reviews/4834748073/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2,全ての作り方が動画でも見れるから更に分かりやすいです。お道具入れを作りました。,5.0
https://www.amazon.co.jp/product-reviews/4834748073/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2,いつも作者さんのブログで楽しんでます。この本の作品も作ってみたいものばかりです。,5.0
https://www.amazon.co.jp/product-reviews/4834748073/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2,こんな本初めてです。作り方の動画を見られること、この本のデザインを利用して商品を作っても販売できること、こんなこと今まで考えられなかったです。画期的です。,5.0
https://www.amazon.co.jp/product-reviews/4834748073/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=2,"辛辣なレビューもありましたが、主婦のミシンさんの作品は実用的で簡単に作れる工夫がされていて大好きです。動画におしゃべり解説がなく普段よりわかりづらい点はありましたが、動画とのセットは画期的だと思います。
本の図解から作れる方には不要でしょうが、動画を見慣れると本見ながらは面倒なので私には嬉しい企画ですけどね～。

大ファンの方以外は、実物を確認するかInstagram等で実際に購入して作られた方の声やミシンさんの動画で掲載作品の紹介を参考に検討されたらいいだけだと思います。
確かに紹介作品の数は少な目ですが、テキスト的にこれから布小物を作ってみたい方にはオススメです!!
私は服は縫いますが、布小物は簡単なのしか作ったことがなく、この１年程は動画を参考に手を出し始めました。新参者には目から鱗な作り方に感じました。そもそも市販本は表と裏を別に作ってまつる… の作り方が多くガッカリな私には嬉しい本でした。
主婦のミシンさん大好きな方にはオススメ!!",4.0
